timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,std_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
1410000,0.003605,0.058520769525785,13.351267023012042,5.8095521461218596,0.16553651264985092,True,209.8768885433674,86.45427320955761,120.1062575330665,422.4,0,143.0242481741572,130.06650828395377,6.690417919428787,0.05703642964363098,177.09600515663624,0,20,0,0,0,0,0,0
1425000,0.00359,0.043027379135310184,12.756366308778524,5.809520648792386,0.20877782235038467,True,201.70201095938683,95.48902761046432,126.14835009360236,441.25,0,141.5991534967568,129.8030389172851,7.920924414660778,0.057036567479372025,177.09323795884848,0,20,0,0,0,0,0,0
1440000,0.0035750000000000005,0.03900756208167877,12.698992608115077,5.809538992121816,0.07787050388287753,True,219.5916634052992,116.73046529443427,137.80602640834422,488.8,0,138.9133738383326,129.57608013122285,8.602551519471737,0.057036541402339935,177.09380500763655,0,20,0,0,0,0,0,0
1455000,0.00356,0.04264174984564306,12.050394737161696,5.809490850195289,0.10117347772757057,True,204.85769522190094,38.4771110494355,81.47535315441564,445.8,0,143.1132227655177,129.82712001313072,5.83909395878983,0.057036496698856354,177.09649021178484,0,20,0,0,0,0,0,0
1470000,0.0035450000000000004,0.04309134330469533,12.225755590945482,5.809525774791837,0.12176236121740658,True,212.18893140554428,119.73440826136452,133.42864758870334,441.65,0,141.35880357960477,130.13608969880724,8.39115931094154,0.057036567479372025,177.09440361708403,0,20,0,0,0,0,0,0
1485000,0.0035299999999999997,0.05410710085197934,12.289164076559246,5.809593992307782,0.21890244334645104,True,222.31008249521255,98.30512646643237,113.07974461406322,414.4,0,143.44249913295965,130.23658489066125,6.814240062530925,0.05703657120466232,177.08746272325516,0,20,0,0,0,0,0,0
1500000,0.0035150000000000003,0.03011767038333346,11.398879632353783,5.8096499014645815,0.07235369358386379,True,211.3580071181059,112.81632936637388,127.38070946597811,367.4,0,145.32071842387592,130.17959140673935,5.467275826875088,0.05703582614660263,177.07997346669436,0,20,0,0,0,0,0,0
1515000,0.0034999999999999996,0.16559544753545197,11.39118526596576,5.809535292908549,0.15999623220704962,True,349.49520766735077,118.90003328321995,134.0818847029466,405.1,0,144.81141189748163,130.35142405921664,5.272651993855772,0.05703660100698471,177.07816131412983,0,20,0,0,0,0,0,0
1530000,0.0034850000000000003,0.02883206146361772,12.549091001972556,5.809541517868638,0.07196105465118308,True,216.51543056964874,88.45920076219505,110.1073325104433,488.4,0,141.0974179058695,130.54191661719878,7.99553405134477,0.0570366233587265,177.07856419682503,0,13,0,0,0,7,0,0
1545000,0.00347,0.030385623787879013,9.463516334537417,5.809556037187576,0.07547010961570777,True,202.95364452898502,108.81687870016276,124.50449985531777,427.4,0,142.23812080413896,130.71127716115603,8.555121571666394,0.057036690413951874,177.07632970809937,0,14,0,0,0,6,0,0
1560000,0.003455,0.02637293671432417,9.847763949073851,5.809491515159607,0.056211041868664324,True,197.27366623282433,60.30578854649728,102.80365180440725,413.2,0,143.68882846638522,130.88847415054033,6.805689049429404,0.05703679472208023,177.0683854445815,0,16,0,0,0,4,0,0
1575000,0.00344,0.02877441571399686,10.48351037176326,5.80950540304184,0.14046733392751776,True,196.56230472028255,111.34619908199534,136.66196161181304,471.15,0,140.3948928044603,127.11221006023479,9.909483988784425,0.05703681334853172,177.06703112274408,0,7,7,0,0,6,0,0
1590000,0.0034250000000000005,0.037400938828795915,10.200970589416102,5.8094895258545876,0.06658733874792233,True,186.80206321179867,118.77553560190458,150.62864922691853,396.25,0,145.57400346657397,127.49751228469209,4.906285772239823,0.05703680217266083,177.07920982688665,0,13,1,0,0,6,0,0
1605000,0.00341,0.02463311762403464,6.0317141194827855,5.809561315923929,0.05266286166443024,True,184.39324690401554,81.52578468689346,127.19625486045051,440.65,0,142.319459953596,127.57698363797937,7.805230921263578,0.05703677982091904,177.08369153738022,0,16,4,0,0,0,0,0
1620000,0.0033950000000000004,0.014585128283215454,9.612648205133155,5.809639411047101,0.03467698062013369,True,189.8594594746828,95.57717018324709,131.9653838021599,483.25,0,140.89788258729035,127.72671769019426,7.983053480529014,0.0570368692278862,177.09097170829773,0,15,5,0,0,0,0,0
1635000,0.0033799999999999998,0.023406054413499078,10.331206270959228,5.80960251018405,0.04927060399495531,True,197.32064636051655,168.9609832322477,151.11877506011547,494.35,0,139.36840422797778,127.71957151971003,8.873944354629998,0.05703681334853172,177.1000258475542,0,13,7,0,0,0,0,0
1650000,0.0033650000000000004,0.016908151854295284,9.45836776169017,5.809519549831748,0.03826249050325714,True,196.55376775562763,40.23130711003595,98.80341615181678,488.3,0,140.4181479476224,127.65841831037582,8.534209188537725,0.05703628435730934,177.1093367934227,0,14,6,0,0,0,0,0
1665000,0.0033499999999999997,0.017914932941494044,5.704091295367107,5.809481965377927,0.041490875722956844,True,179.24011823534966,22.72335760210462,17.68341530113446,412.4,0,142.927214776334,127.79128354526688,7.954620499677989,0.057036567479372025,177.11535692214966,0,16,4,0,0,0,0,0
1680000,0.0033350000000000003,0.028855757671408355,6.989095162134618,5.809598620980978,0.039374421699903905,True,190.67394630610943,77.93045095816733,123.10812205811798,473.7,0,140.47052445667538,127.5206984005449,8.786909254333985,0.05703622102737427,177.12250228971243,0,14,6,0,0,0,0,0
1695000,0.0033199999999999996,0.02699103827762883,6.824095206335187,5.809555081650615,0.05228947191790212,True,200.7637193799019,80.25950721979065,131.84551015403943,447.85,0,142.1664583563036,126.7439432595444,8.052937017783965,0.05703653395175934,177.13089394196868,0,20,0,0,0,0,0,0
1710000,0.003305,0.02254417908625328,5.981331036658958,5.8095289375633,0.04482520720193861,True,200.02844001352787,110.74806501485644,154.73193904912043,451.75,0,141.43087321773527,127.14374498657206,8.610924312584881,0.05703648924827576,177.14301592111588,0,20,0,0,0,0,0,0
1725000,0.0032899999999999995,0.01903939569092472,4.274788537062705,5.809578882530332,0.03302993442048319,True,186.85872031748295,81.55949885920431,129.52383319286278,448.4,0,143.26426428737994,127.2045750221189,5.951421773865273,0.05703648179769516,177.14525004848838,0,20,0,0,0,0,0,0
1740000,0.003275,0.012364399935904657,3.6576019087806344,5.809591602534056,0.038419187781983055,True,182.95379815995693,11.858971132119198,15.876405015608976,460.4,0,141.1750317651967,128.2303249170927,8.039128895825815,0.05703646317124367,177.15318251401186,0,15,5,0,0,0,0,0
1755000,0.0032600000000000003,0.017763218595064245,3.322911761002615,5.809584686532617,0.028191263947519474,True,183.60589848458767,28.17150207634042,20.779227095747785,399.6,0,143.56591942908017,127.21358914468917,7.473363214092607,0.057036563754081726,177.15009677782655,0,20,0,0,0,0,0,0
1770000,0.003245,0.01805053496354958,5.054128795396537,5.809644402936101,0.0286097877760767,True,193.01381520926952,116.46894366507486,140.5403188915727,534.1,0,137.8647402995618,127.25149243689819,8.907792469586587,0.057036589831113815,177.15768595039845,0,20,0,0,0,0,0,0
1785000,0.0032300000000000002,0.026681321392970858,6.489491334883496,5.80961680971086,0.024955250104540028,True,238.8369213193655,87.51620511319678,117.87895648436783,487.1,0,139.9705909640847,128.3531982616227,8.736664767652867,0.05703646317124367,177.16300096735358,0,13,7,0,0,0,0,0
1800000,0.003215,0.02072972119640326,4.553902118932456,5.809577543288469,0.01886078125971835,True,219.49651142954826,72.7256229191369,126.10272590133805,432.9,0,141.3171971856686,127.2465611248372,9.438278491593891,0.05703626945614815,177.17059707641602,0,20,0,0,0,0,0,0
1815000,0.0032,0.01704080737181357,5.248108565225266,5.809483041986823,0.04655133768392261,True,172.75841124355793,38.64502829967728,91.07453898430367,452.15,0,142.2372767977593,127.04101229694184,7.876856292681108,0.05703664943575859,177.1782185472548,0,20,0,0,0,0,0,0
1830000,0.0031850000000000003,0.019210266189475078,4.739954884396866,5.809571782127023,0.023613707555341534,True,201.71843254566193,144.94162367520704,154.88935721271312,412.25,0,144.52536316115416,127.8030063177908,4.789016851004001,0.05703667551279068,177.184857647866,0,19,1,0,0,0,0,0
1845000,0.00317,0.01974147373402957,3.597235676134005,5.809551874175668,0.03242642059922218,True,191.13559302687645,84.66760252436688,127.14979310407367,542.7,0,137.53689529640187,126.8177899731711,9.00922315038248,0.05703670158982277,177.18946215510368,0,20,0,0,0,0,0,0
1860000,0.0031550000000000003,0.020428265786904376,4.641347259748727,5.80961037427187,0.03031680414278526,True,207.4689294397831,180.86316040479772,164.84505635721985,480.2,0,139.5390217220425,126.70344943813959,9.705639353181065,0.057036709040403366,177.20055681839585,0,20,0,0,0,0,0,0
1875000,0.00314,0.026675450109905796,3.84796901862137,5.80951214954257,0.03351513727102429,True,209.43260388076305,139.08371329070678,168.26113745937042,428.7,0,143.4631212851156,126.58853714939521,6.330688172064378,0.05703674629330635,177.20845014974475,0,20,0,0,0,0,0,0
1890000,0.003125,0.024813815078232437,3.405748740071431,5.809568764641881,0.027672981457726564,True,190.30040311813354,61.486349944218475,95.09769142027424,461.45,0,140.43806652009374,126.68770800245791,9.378871814230504,0.057036686688661575,177.21159018576145,0,20,0,0,0,0,0,0
1905000,0.00311,0.018832465935702203,4.67008076258935,5.809704650193453,0.03400945737666916,True,204.58285139501095,170.01323252122012,170.49655281581403,462.65,0,140.50066989265693,126.93579854825195,9.27117578796025,0.057034946978092194,177.21698174253106,0,20,0,0,0,0,0,0
1920000,0.003095,0.16272183709952515,4.254761719377711,5.809554349631071,0.09405712045554537,True,346.5863085389137,111.72355182697729,146.48875311055903,433.2,0,142.5112818013929,126.7368279619193,8.249223133298479,0.05703671649098396,177.2167366668582,0,20,0,0,0,0,0,0
1935000,0.00308,0.01052207667453331,4.131838840898126,5.809569535776973,0.0769864916219376,True,172.16707791388035,84.22999254112686,128.58332304617753,492.75,0,140.00985031597463,126.74052577267575,8.99505646933875,0.05703672021627426,177.2193612679839,0,20,0,0,0,0,0,0
1950000,0.003065,0.04288248335433309,4.371325568994507,5.809584764763713,0.045007038992480375,True,213.4508155733347,108.62503219541637,148.4271237349886,477.15,0,139.5842124519907,126.5443258553016,9.898489111231552,0.0570356585085392,177.22218399122357,0,20,0,0,0,0,0,0
1965000,0.00305,0.014232832769266679,5.7962231314741075,5.809677071869373,0.03575836984964553,True,192.06081660091877,172.87294162825455,168.05704195957654,434.2,0,141.67387017927632,126.24664972609695,9.279812776830783,0.05703645944595337,177.22504104301333,0,20,0,0,0,0,0,0
1980000,0.003035,0.026265080960001796,3.1733316937461495,5.80964332818985,0.021615284800645895,True,206.92278715968132,121.29037769965002,146.60634066278374,464.25,0,141.56788953486586,126.0695641323589,8.219225105124377,0.057036224752664566,177.22954009473324,0,20,0,0,0,0,0,0
1995000,0.00302,0.01251435860467609,3.3914311917033046,5.8095886912196875,0.027812556174467318,True,194.07040229439735,80.95371605284078,133.2639539471309,414.55,0,143.3451374984241,126.20436259878518,7.704405121316025,0.057036593556404114,177.2327634766698,0,20,0,0,0,0,0,0
2010000,0.003005,0.013305458578543039,4.093305119778961,5.809597946703434,0.020262976955564227,True,194.11065508425236,185.6881737148268,156.62117470194462,452.2,0,141.45898067844277,126.5871503160106,8.945470945365729,0.05703657492995262,177.23848260194063,0,20,0,0,0,0,0,0
2025000,0.00299,0.018165203531680163,3.0099135616328567,5.809577580541372,0.031709117523860186,True,187.0926353186369,87.0815064979816,126.52000936159011,430.3,0,143.10472566203984,127.13261179512712,7.278810701439873,0.05703656002879143,177.23998172208667,0,20,0,0,0,0,0,0
2040000,0.0029749999999999998,0.019786322132858913,3.1155928114894778,5.809718318283558,0.026249648522934876,True,203.43371286988258,61.059876231560146,94.2117022722802,496.3,0,139.78772128602392,127.31525786509057,8.62637387912026,0.05703550949692726,177.237560544163,0,20,0,0,0,0,0,0
2055000,0.0029600000000000004,0.014243897479900625,4.311818123795092,5.809617463499308,0.04836842909571715,True,170.05445316433907,113.5887260267436,143.54512585766756,405.9,0,144.1165304089067,127.11945484044146,6.429588298958485,0.05703665688633919,177.23569696769118,0,20,0,0,0,0,0,0
2070000,0.0029449999999999997,0.01784049952402711,3.6907458554487675,5.809648465365171,0.02140485386189539,True,184.03835256397724,77.49576269401304,124.39483975584862,440.35,0,141.45044310925894,126.47838924012936,9.114057223671391,0.05703640356659889,177.2363506052643,0,20,0,0,0,0,0,0
2085000,0.0029300000000000003,0.012637123229069402,3.8541846349835396,5.809619037434459,0.022440584580181167,True,188.56886838376522,99.46590390633597,116.03944633286213,539.7,0,138.7963509325419,133.97797039549945,5.366698771696212,0.05703630670905113,177.23951872438192,0,20,0,0,0,0,0,0
2100000,0.002915,0.018627302764798515,6.212174233049154,5.809671338647604,0.4814122712414246,True,163.72993117570877,112.7068092555455,117.17434878593414,458.4,0,142.37118329705118,129.51046921692014,6.967891158439682,0.057035863399505615,177.21534018404782,0,20,0,0,0,0,0,0
2115000,0.0029000000000000002,0.012536014743091073,4.605811486253515,5.809667157009244,0.3302170833485434,True,146.18554185330868,58.93235434490947,65.29900420347407,442.5,0,141.78780837676138,133.66998139330457,7.02293973460402,0.05703603848814964,177.2031389605254,0,20,0,0,0,0,0,0
2130000,0.002885,0.02460314648851636,4.241557406727225,5.809696128591895,0.1190007409604732,True,183.0941177457571,71.80121947895309,87.34132455456619,386.85,0,145.19449289436795,133.14926755980105,4.575113205058292,0.057035181671381,177.19608899205923,0,20,0,0,0,0,0,0
2145000,0.0028700000000000006,0.02669079259794671,4.835136516485363,5.80968776717782,0.026541099810856394,True,214.16136880218983,70.52347496962012,88.36660802376623,410.05,0,143.87030230925296,132.8933392961548,5.80625078581568,0.05703454464673996,177.18874851986766,0,20,0,0,0,0,0,0
2160000,0.002855,0.02395423701091204,5.505677530309185,5.809746645390987,0.03189816509257071,True,204.4721140563488,51.191256120014025,75.45702726407646,487.9,0,140.70262088561117,133.02614078027196,6.7786312982349815,0.057033441960811615,177.18346629105508,0,20,0,0,0,0,0,0
2175000,0.0028400000000000005,0.02296652731820359,4.016366495983675,5.8097270634025335,0.023134330738685094,True,219.5787909924984,79.06690393072806,87.33189985813785,438.35,0,143.25246985408552,132.73652633254255,5.479200049683395,0.057034932076931,177.17930679954588,0,20,0,0,0,0,0,0
2190000,0.002825,0.012288464171433588,4.263164546340704,5.809707719832659,0.021047309652203694,True,223.10083147883415,86.18564719941102,90.85605613321924,464.1,0,141.85330859756266,132.26421109070864,6.677091220714022,0.057035401463508606,177.176796130836,0,14,6,0,0,0,0,0
2205000,0.0028100000000000004,0.019488201389322057,4.6494781714864075,5.809599859640002,0.02898881096916739,True,211.78022482991219,95.87305322376048,97.19258909276704,421.15,0,143.50184475572968,131.835700761113,6.341849363002135,0.05703718587756157,177.17301298491657,0,20,0,0,0,0,0,0
2220000,0.0027949999999999997,0.02271424482751172,4.031752730952576,5.809599429368973,0.01973982059280388,True,226.17805090546608,102.86497587482893,95.68336422222772,425.2,0,143.39223085261293,131.4358322344173,6.495266268298989,0.05703723430633545,177.1688962727785,0,20,0,0,0,0,0,0
2235000,0.0027800000000000004,0.015277092476026155,2.372576018795371,5.809563733637333,0.018749589973594993,True,185.7319403886795,16.290986222640726,21.29658567761277,455.95,0,141.19879778452236,131.12824857765364,7.9015270654841405,0.05703712999820709,177.16783230565488,0,20,0,0,0,0,0,0
2250000,0.0027649999999999997,0.010348335592425428,4.800763734150678,5.809559820219874,0.03043113194871694,True,209.9167789965868,108.4791830217489,109.3456170349286,515.8,0,141.4416461585832,130.82681463358406,5.298009939148021,0.057037197053432465,177.16975118592381,0,20,0,0,0,0,0,0
2265000,0.0027500000000000003,0.018078108580084518,5.142566489055753,5.809575341641903,0.02102662160177715,True,223.43233348429203,120.62043863862368,104.71093095026187,481.0,0,141.93498484497167,130.8999124531289,6.155242702711067,0.057037293910980225,177.17278359644115,0,20,0,0,0,0,0,0
2280000,0.0027349999999999996,0.013036588596150978,3.2882373377215117,5.809556836262345,0.01934338231512811,True,193.35384929180145,44.33820849669744,71.71103134744463,509.7,0,139.35073464445077,130.87342823060627,7.982556825814288,0.057037353515625,177.17416588403285,0,20,0,0,0,0,0,0
2295000,0.00272,0.015040300608234247,3.567404108121991,5.809630429372191,0.01952161041845102,True,226.96742290258408,53.50908850222062,95.29199289681243,492.2,0,140.6604114945801,131.0614785345718,7.080419192034947,0.05703677982091904,177.17337920702994,0,20,0,0,0,0,0,0
2310000,0.0027049999999999995,0.019923517444112804,4.336876647081226,5.809546127915382,0.023919990344438702,True,227.40579557418823,45.58951667123186,72.9337841658015,402.75,0,143.05049827536678,130.9463478853835,7.671316269401513,0.05703717842698097,177.17848139069974,0,20,0,0,0,0,0,0
2325000,0.00269,0.018630729646247346,3.6569244298152626,5.809456165879965,0.03473368790582754,True,204.52424374222755,79.72205337521312,105.65207054588855,329.05,0,146.2477587787177,130.48449852194753,5.203277499315107,0.0570373609662056,177.1829387638718,0,20,0,0,0,0,0,0
2340000,0.002675,0.012838959553846507,4.061013759346679,5.809510480612516,0.020486047360464,True,222.9693160355091,101.75759390191489,120.33622532852222,472.9,0,140.77920258567482,130.68132381801053,7.955385728993963,0.0570373609662056,177.18740237690508,0,20,0,0,0,0,0,0
2355000,0.00266,0.012860326511145104,3.45974697265774,5.809503983706236,0.024711756894248538,True,210.91907620429993,106.7532388004807,93.85665722395753,393.25,0,144.67539608908345,129.7526917718962,5.939063733656947,0.05703747272491455,177.19242015480995,0,20,0,0,0,0,0,0
2370000,0.002645,0.012881606027804082,2.5032115689245984,5.809422401711345,0.02616001905698795,True,186.57250240445137,56.99164427148774,74.33369762935945,513.8,0,139.67116841390984,129.76701425203458,7.477694855182107,0.05703696236014366,177.20340535230935,0,14,6,0,0,0,0,0
2385000,0.00263,0.015761993490741588,3.8872306456323713,5.809589356184006,0.01881918657454662,True,220.63390780985355,87.65930231601509,116.37214153585626,435.85,0,142.87691015210416,129.77114445902038,7.114299433210668,0.05703722685575485,177.21111946366727,0,16,4,0,0,0,0,0
2400000,0.002615,0.015924252518743742,3.10099437716417,5.8094766810536385,0.03043370421801228,True,196.12824226915836,70.98842267469118,98.58045843400363,561.6,0,138.62227783205373,129.5579747317122,6.7391545720874895,0.05703749507665634,177.22062306292355,0,14,6,0,0,0,0,0
2415000,0.0026000000000000003,0.015006316512881313,3.9224265741650015,5.809585753828287,0.017667824315140024,True,201.21906837821007,89.02264238490537,97.03108928232716,423.2,0,142.78873933331266,129.4735948219868,7.431658505734512,0.05703682452440262,177.22909971140325,0,16,4,0,0,0,0,0
2430000,0.002585,0.008826800531096524,3.607606543926522,5.809581369161606,0.018131812597857788,True,202.78076857328415,76.57056170393442,102.35019586207694,512.95,0,140.7862643588395,129.76298949093973,6.761026044781501,0.05703704059123993,177.2383604142815,0,16,4,0,0,0,0,0
2445000,0.0025700000000000002,0.013380570533627179,3.8974206685088575,5.809557031840086,0.01973970339167863,True,217.5993269085884,115.99516936202744,120.94622727064994,544.15,0,137.94239017770258,129.9613739127007,7.758401014642817,0.05703749507665634,177.2457730397582,0,9,9,0,0,2,0,0
